molid,identifiere,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p
485,C10H12O2,2.6389999999999998,2.8959999999999999,2.7080000000000002,2.5899999999999999,2.302,1.897,1.204,0.0,2.4449999999999998,2.5880000000000001,2.5289999999999999,2.3069999999999999,2.02,1.6140000000000001,0.92100000000000004,0.0,2.6379999999999999,2.8940000000000001,2.7069999999999999,2.5880000000000001,2.3010000000000002,1.895,1.202,0.0,2.4300000000000002,2.5670000000000002,2.5150000000000001,2.2839999999999998,1.9970000000000001,1.591,0.89800000000000002,0.0,-0.10000000000000001,0.20000000000000001,-0.076999999999999999,-0.23599999999999999,-0.25,-0.28000000000000003,-0.40000000000000002,0.0,-0.10000000000000001,0.20000000000000001,-0.076999999999999999,-0.23599999999999999,-0.25,-0.28000000000000003,-0.40000000000000002,0.0,-0.10000000000000001,0.20000000000000001,-0.076999999999999999,-0.23599999999999999,-0.25,-0.28000000000000003,-0.40000000000000002,0.0,-0.10000000000000001,0.20000000000000001,-0.076999999999999999,-0.23599999999999999,-0.25,-0.28000000000000003,-0.40000000000000002,0.0,0.82499999999999996,0.88,0.76200000000000001,1.2,1.2370000000000001,1.3200000000000001,1.6499999999999999,0.0,0.82499999999999996,0.88,0.76200000000000001,1.2,1.238,1.3200000000000001,1.6499999999999999,0.0,0.82499999999999996,0.88,0.76200000000000001,1.2,1.238,1.3200000000000001,1.6499999999999999,0.0,0.82499999999999996,0.88,0.76200000000000001,1.2,1.238,1.3200000000000001,1.6499999999999999,0.0
486,C12H16O2,2.7719999999999998,3.0009999999999999,2.9260000000000002,2.8330000000000002,2.5649999999999999,2.367,1.992,1.3859999999999999,2.605,2.7280000000000002,2.6779999999999999,2.4910000000000001,2.355,2.2000000000000002,1.8740000000000001,1.3859999999999999,2.7709999999999999,2.9990000000000001,2.9249999999999998,2.831,2.5640000000000001,2.3660000000000001,1.992,1.3859999999999999,2.593,2.71,2.6579999999999999,2.4620000000000002,2.3380000000000001,2.1869999999999998,1.865,1.3859999999999999,-0.083000000000000004,0.23499999999999999,-0.19800000000000001,-0.33300000000000002,-0.152,-0.092999999999999999,-0.028000000000000001,0.16700000000000001,-0.083000000000000004,0.23499999999999999,-0.19800000000000001,-0.33300000000000002,-0.152,-0.092999999999999999,-0.028000000000000001,0.16700000000000001,-0.083000000000000004,0.23499999999999999,-0.19800000000000001,-0.33300000000000002,-0.152,-0.092999999999999999,-0.028000000000000001,0.16700000000000001,-0.083000000000000004,0.23499999999999999,-0.19800000000000001,-0.33300000000000002,-0.152,-0.092999999999999999,-0.028000000000000001,0.16700000000000001,0.81299999999999994,0.89200000000000002,1.1850000000000001,1.625,1.034,0.84299999999999997,0.63200000000000001,0.0,0.81299999999999994,0.89200000000000002,1.1850000000000001,1.625,1.034,0.84299999999999997,0.63200000000000001,0.0,0.81299999999999994,0.89200000000000002,1.1850000000000001,1.625,1.034,0.84299999999999997,0.63200000000000001,0.0,0.81299999999999994,0.89200000000000002,1.1850000000000001,1.625,1.034,0.84299999999999997,0.63200000000000001,0.0
487,C11H14O2,2.7080000000000002,2.9500000000000002,2.871,2.6619999999999999,2.4849999999999999,2.1589999999999998,1.6739999999999999,0.69299999999999995,2.5289999999999999,2.661,2.6070000000000002,2.4020000000000001,2.2549999999999999,1.9490000000000001,1.5069999999999999,0.69299999999999995,2.7069999999999999,2.948,2.8700000000000001,2.661,2.4830000000000001,2.1579999999999999,1.673,0.69299999999999995,2.5150000000000001,2.641,2.5859999999999999,2.3809999999999998,2.2370000000000001,1.9330000000000001,1.494,0.69299999999999995,-0.090999999999999998,0.219,-0.21199999999999999,-0.21199999999999999,-0.17299999999999999,-0.156,-0.114,0.182,-0.090999999999999998,0.219,-0.21199999999999999,-0.21199999999999999,-0.17299999999999999,-0.156,-0.114,0.182,-0.090999999999999998,0.219,-0.21199999999999999,-0.21199999999999999,-0.17299999999999999,-0.156,-0.114,0.182,-0.090999999999999998,0.219,-0.21199999999999999,-0.21199999999999999,-0.17299999999999999,-0.156,-0.114,0.182,0.81799999999999995,0.88600000000000001,1.1819999999999999,1.1819999999999999,1.0640000000000001,1.0129999999999999,0.88600000000000001,0.0,0.81799999999999995,0.88600000000000001,1.1819999999999999,1.1819999999999999,1.0640000000000001,1.0129999999999999,0.88600000000000001,0.0,0.81799999999999995,0.88600000000000001,1.1819999999999999,1.1819999999999999,1.0640000000000001,1.0129999999999999,0.88600000000000001,0.0,0.81799999999999995,0.88600000000000001,1.1819999999999999,1.1819999999999999,1.0640000000000001,1.0129999999999999,0.88600000000000001,0.0
488,C13H18O2,2.8330000000000002,3.1539999999999999,3.044,2.8519999999999999,2.5899999999999999,2.2679999999999998,2.0369999999999999,2.302,2.677,3.0099999999999998,2.9199999999999999,2.6419999999999999,2.3069999999999999,2.0819999999999999,1.796,1.623,2.8319999999999999,3.153,3.044,2.851,2.5880000000000001,2.2669999999999999,2.0350000000000001,2.2989999999999999,2.665,3.0009999999999999,2.9100000000000001,2.6259999999999999,2.2839999999999998,2.0680000000000001,1.776,1.5529999999999999,-0.076999999999999999,0.34599999999999997,-0.028000000000000001,-0.154,-0.26600000000000001,-0.13500000000000001,-0.23100000000000001,-0.83499999999999996,-0.076999999999999999,0.34599999999999997,-0.028000000000000001,-0.154,-0.26600000000000001,-0.13500000000000001,-0.23100000000000001,-0.83499999999999996,-0.076999999999999999,0.34599999999999997,-0.028000000000000001,-0.154,-0.26600000000000001,-0.13500000000000001,-0.23100000000000001,-0.83499999999999996,-0.076999999999999999,0.34599999999999997,-0.028000000000000001,-0.154,-0.26600000000000001,-0.13500000000000001,-0.23100000000000001,-0.83499999999999996,0.80800000000000005,0.38500000000000001,0.63800000000000001,1.077,1.4690000000000001,1.01,1.3460000000000001,3.4620000000000002,0.80800000000000005,0.38500000000000001,0.63800000000000001,1.077,1.4690000000000001,1.01,1.3460000000000001,3.4620000000000002,0.80800000000000005,0.38500000000000001,0.63800000000000001,1.077,1.4690000000000001,1.01,1.3460000000000001,3.4620000000000002,0.80800000000000005,0.38500000000000001,0.63800000000000001,1.077,1.4690000000000001,1.01,1.3460000000000001,3.4620000000000002
489,C5H10O,1.8460000000000001,1.8460000000000001,1.734,0.84699999999999998,0.0,0.0,0.0,0.0,1.7070000000000001,1.7070000000000001,1.3919999999999999,0.41299999999999998,0.0,0.0,0.0,0.0,1.845,1.845,1.732,0.84499999999999997,0.0,0.0,0.0,0.0,1.696,1.696,1.363,0.375,0.0,0.0,0.0,0.0,-0.040000000000000001,-0.040000000000000001,-0.40000000000000002,-1.0,0.0,0.0,0.0,0.0,-0.040000000000000001,-0.040000000000000001,-0.40000000000000002,-1.0,0.0,0.0,0.0,0.0,-0.040000000000000001,-0.040000000000000001,-0.40000000000000002,-1.0,0.0,0.0,0.0,0.0,-0.040000000000000001,-0.040000000000000001,-0.40000000000000002,-1.0,0.0,0.0,0.0,0.0,0.59999999999999998,0.59999999999999998,1.5,3.0,0.0,0.0,0.0,0.0,0.59999999999999998,0.59999999999999998,1.5,3.0,0.0,0.0,0.0,0.0,0.59999999999999998,0.59999999999999998,1.5,3.0,0.0,0.0,0.0,0.0,0.59999999999999998,0.59999999999999998,1.5,3.0,0.0,0.0,0.0,0.0
490,C5H10O2,2.0790000000000002,2.2450000000000001,2.1589999999999998,1.099,0.0,0.0,0.0,0.0,1.7110000000000001,1.8380000000000001,1.5169999999999999,1.099,0.0,0.0,0.0,0.0,2.077,2.242,2.1560000000000001,1.099,0.0,0.0,0.0,0.0,1.6799999999999999,1.8109999999999999,1.452,1.099,0.0,0.0,0.0,0.0,-0.29999999999999999,0.29999999999999999,-0.76700000000000002,0.40000000000000002,0.0,0.0,0.0,0.0,-0.29999999999999999,0.29999999999999999,-0.76700000000000002,0.40000000000000002,0.0,0.0,0.0,0.0,-0.29999999999999999,0.29999999999999999,-0.76700000000000002,0.40000000000000002,0.0,0.0,0.0,0.0,-0.29999999999999999,0.29999999999999999,-0.76700000000000002,0.40000000000000002,0.0,0.0,0.0,0.0,1.05,0.59999999999999998,1.75,0.0,0.0,0.0,0.0,0.0,1.05,0.59999999999999998,1.75,0.0,0.0,0.0,0.0,0.0,1.05,0.59999999999999998,1.75,0.0,0.0,0.0,0.0,0.0,1.05,0.59999999999999998,1.75,0.0,0.0,0.0,0.0,0.0
491,C10H10O,2.512,2.6629999999999998,2.5390000000000001,2.2330000000000001,2.1589999999999998,1.734,0.84699999999999998,0.0,2.4430000000000001,2.6040000000000001,2.3999999999999999,2.141,1.9490000000000001,1.3919999999999999,0.41299999999999998,0.0,2.512,2.6619999999999999,2.5379999999999998,2.2330000000000001,2.1579999999999999,1.732,0.84499999999999997,0.0,2.4380000000000002,2.5990000000000002,2.3900000000000001,2.1349999999999998,1.9330000000000001,1.363,0.375,0.0,0.0,0.014999999999999999,-0.10000000000000001,-0.037999999999999999,-0.214,-0.45000000000000001,-1.0,0.0,0.0,0.014999999999999999,-0.10000000000000001,-0.037999999999999999,-0.214,-0.45000000000000001,-1.0,0.0,0.0,0.014999999999999999,-0.10000000000000001,-0.037999999999999999,-0.214,-0.45000000000000001,-1.0,0.0,0.0,0.014999999999999999,-0.10000000000000001,-0.036999999999999998,-0.214,-0.45000000000000001,-1.0,0.0,0.5,0.42299999999999999,1.0,0.68799999999999994,1.571,2.75,5.5,0.0,0.5,0.42299999999999999,1.0,0.68799999999999994,1.571,2.75,5.5,0.0,0.5,0.42299999999999999,1.0,0.68799999999999994,1.571,2.75,5.5,0.0,0.5,0.42299999999999999,1.0,0.68799999999999994,1.571,2.75,5.5,0.0
492,C10H10O2,2.6389999999999998,2.7999999999999998,2.6389999999999998,2.2679999999999998,2.335,2.2330000000000001,1.734,0.69299999999999995,2.4449999999999998,2.5870000000000002,2.4449999999999998,2.0819999999999999,1.9530000000000001,1.8,1.3919999999999999,0.69299999999999995,2.6379999999999999,2.798,2.6379999999999999,2.2669999999999999,2.3330000000000002,2.2309999999999999,1.732,0.69299999999999995,2.4300000000000002,2.5739999999999998,2.4300000000000002,2.0680000000000001,1.9199999999999999,1.7609999999999999,1.363,0.69299999999999995,-0.10000000000000001,0.371,-0.10000000000000001,-0.10000000000000001,-0.40000000000000002,-0.48599999999999999,-0.40000000000000002,0.20000000000000001,-0.10000000000000001,0.371,-0.10000000000000001,-0.10000000000000001,-0.40000000000000002,-0.48599999999999999,-0.40000000000000002,0.20000000000000001,-0.10000000000000001,0.371,-0.10000000000000001,-0.10000000000000001,-0.40000000000000002,-0.48599999999999999,-0.40000000000000002,0.20000000000000001,-0.10000000000000001,0.371,-0.10000000000000001,-0.10000000000000001,-0.40000000000000002,-0.48599999999999999,-0.40000000000000002,0.20000000000000001,0.82499999999999996,0.47099999999999997,0.82499999999999996,0.82499999999999996,1.6499999999999999,1.8859999999999999,1.6499999999999999,0.0,0.82499999999999996,0.47099999999999997,0.82499999999999996,0.82499999999999996,1.6499999999999999,1.8859999999999999,1.6499999999999999,0.0,0.82499999999999996,0.47099999999999997,0.82499999999999996,0.82499999999999996,1.6499999999999999,1.8859999999999999,1.6499999999999999,0.0,0.82499999999999996,0.47099999999999997,0.82499999999999996,0.82499999999999996,1.6499999999999999,1.8859999999999999,1.6499999999999999,0.0
493,C10H8O2,2.7080000000000002,3.0489999999999999,2.9260000000000002,2.4849999999999999,2.0790000000000002,1.204,0.84699999999999998,0.0,2.5289999999999999,2.7919999999999998,2.6779999999999999,2.2549999999999999,1.7110000000000001,0.92100000000000004,0.41299999999999998,0.0,2.7069999999999999,3.048,2.9249999999999998,2.4830000000000001,2.077,1.202,0.84499999999999997,0.0,2.5150000000000001,2.774,2.6579999999999999,2.2370000000000001,1.6799999999999999,0.89800000000000002,0.375,0.0,-0.076999999999999999,0.20000000000000001,-0.17499999999999999,-0.16,-0.40000000000000002,-0.40000000000000002,-1.0,0.0,-0.076999999999999999,0.20000000000000001,-0.17499999999999999,-0.16,-0.40000000000000002,-0.40000000000000002,-1.0,0.0,-0.076999999999999999,0.20000000000000001,-0.17499999999999999,-0.16,-0.40000000000000002,-0.40000000000000002,-1.0,0.0,-0.076999999999999999,0.20000000000000001,-0.17499999999999999,-0.16,-0.40000000000000002,-0.40000000000000002,-1.0,0.0,0.76200000000000001,0.73299999999999998,1.0309999999999999,0.98999999999999999,1.6499999999999999,1.6499999999999999,3.2999999999999998,0.0,0.76200000000000001,0.73299999999999998,1.0309999999999999,0.98999999999999999,1.6499999999999999,1.6499999999999999,3.2999999999999998,0.0,0.76200000000000001,0.73299999999999998,1.0309999999999999,0.98999999999999999,1.6499999999999999,1.6499999999999999,3.2999999999999998,0.0,0.76200000000000001,0.73299999999999998,1.0309999999999999,0.98999999999999999,1.6499999999999999,1.6499999999999999,3.2999999999999998,0.0
494,C6H8O2,2.2679999999999998,2.5899999999999999,2.3969999999999998,1.0209999999999999,0.0,0.0,0.0,0.0,2.0819999999999999,2.3069999999999999,1.8029999999999999,0.23300000000000001,0.0,0.0,0.0,0.0,2.2669999999999999,2.5880000000000001,2.395,1.016,0.0,0.0,0.0,0.0,2.0680000000000001,2.2839999999999998,1.7450000000000001,0.188,0.0,0.0,0.0,0.0,0.0,-0.152,-0.66700000000000004,3.0,0.0,0.0,0.0,0.0,0.0,-0.152,-0.66700000000000004,3.0,0.0,0.0,0.0,0.0,0.0,-0.152,-0.66700000000000004,3.0,0.0,0.0,0.0,0.0,0.0,-0.152,-0.66700000000000004,3.0,0.0,0.0,0.0,0.0,0.58299999999999996,0.84799999999999998,1.75,0.0,0.0,0.0,0.0,0.0,0.58299999999999996,0.84799999999999998,1.75,0.0,0.0,0.0,0.0,0.0,0.58299999999999996,0.84799999999999998,1.75,0.0,0.0,0.0,0.0,0.0,0.58299999999999996,0.84799999999999998,1.75,0.0,0.0,0.0,0.0,0.0
495,C11H12O3,2.871,3.1680000000000001,2.9260000000000002,2.6619999999999999,2.512,2.335,2.1709999999999998,1.8620000000000001,2.6070000000000002,2.8530000000000002,2.6779999999999999,2.4020000000000001,2.202,1.9530000000000001,1.5680000000000001,1.1899999999999999,2.8700000000000001,3.1669999999999998,2.9249999999999998,2.661,2.5099999999999998,2.3330000000000002,2.1680000000000001,1.859,2.5859999999999999,2.8290000000000002,2.6579999999999999,2.3809999999999998,2.177,1.9199999999999999,1.52,1.1359999999999999,-0.152,0.060999999999999999,-0.125,-0.152,-0.23599999999999999,-0.36399999999999999,0.20200000000000001,0.48499999999999999,-0.152,0.060999999999999999,-0.125,-0.152,-0.23599999999999999,-0.36399999999999999,0.20200000000000001,0.48499999999999999,-0.152,0.060999999999999999,-0.125,-0.152,-0.23599999999999999,-0.36399999999999999,0.20200000000000001,0.48499999999999999,-0.152,0.060999999999999999,-0.125,-0.152,-0.23599999999999999,-0.36399999999999999,0.20200000000000001,0.48499999999999999,0.91900000000000004,0.82699999999999996,0.86199999999999999,0.91900000000000004,1.103,1.379,1.379,1.379,0.91900000000000004,0.82699999999999996,0.86199999999999999,0.91900000000000004,1.103,1.379,1.379,1.379,0.91900000000000004,0.82699999999999996,0.86199999999999999,0.91900000000000004,1.103,1.379,1.379,1.379,0.91900000000000004,0.82699999999999996,0.86199999999999999,0.91900000000000004,1.103,1.379,1.379,1.379
496,C6H6O2,2.302,2.5390000000000001,2.093,1.54,0.84699999999999998,0.0,0.0,0.0,2.02,2.1469999999999998,1.7529999999999999,1.1060000000000001,0.41299999999999998,0.0,0.0,0.0,2.3010000000000002,2.5369999999999999,2.0910000000000002,1.538,0.84499999999999997,0.0,0.0,0.0,1.9970000000000001,2.113,1.734,1.0680000000000001,0.375,0.0,0.0,0.0,-0.16700000000000001,-0.33300000000000002,0.55600000000000005,-0.55600000000000005,-1.0,0.0,0.0,0.0,-0.16700000000000001,-0.33300000000000002,0.55600000000000005,-0.55600000000000005,-1.0,0.0,0.0,0.0,-0.16700000000000001,-0.33300000000000002,0.55600000000000005,-0.55600000000000005,-1.0,0.0,0.0,0.0,-0.16700000000000001,-0.33300000000000002,0.55600000000000005,-0.55600000000000005,-1.0,0.0,0.0,0.0,0.875,1.167,0.38900000000000001,1.556,2.3330000000000002,0.0,0.0,0.0,0.875,1.167,0.38900000000000001,1.556,2.3330000000000002,0.0,0.0,0.0,0.875,1.167,0.38900000000000001,1.556,2.3330000000000002,0.0,0.0,0.0,0.875,1.167,0.38900000000000001,1.556,2.3330000000000002,0.0,0.0,0.0
497,C6H6O3,2.456,2.6699999999999999,2.4460000000000002,2.1589999999999998,1.099,0.0,0.0,0.0,2.0230000000000001,2.177,1.802,1.5169999999999999,1.099,0.0,0.0,0.0,2.4540000000000002,2.6669999999999998,2.4430000000000001,2.1560000000000001,1.099,0.0,0.0,0.0,1.984,2.1379999999999999,1.754,1.452,1.099,0.0,0.0,0.0,-0.33300000000000002,-0.044999999999999998,0.313,-0.75,0.5,0.0,0.0,0.0,-0.33300000000000002,-0.044999999999999998,0.313,-0.75,0.5,0.0,0.0,0.0,-0.33300000000000002,-0.044999999999999998,0.313,-0.75,0.5,0.0,0.0,0.0,-0.33300000000000002,-0.044999999999999998,0.313,-0.75,0.5,0.0,0.0,0.0,1.111,0.90900000000000003,0.75,1.667,0.0,0.0,0.0,0.0,1.111,0.90900000000000003,0.75,1.667,0.0,0.0,0.0,0.0,1.111,0.90900000000000003,0.75,1.667,0.0,0.0,0.0,0.0,1.111,0.90900000000000003,0.75,1.667,0.0,0.0,0.0,0.0
498,C8H16O2,2.3980000000000001,2.4369999999999998,2.302,2.0369999999999999,1.897,1.734,1.54,0.69299999999999995,2.1440000000000001,2.1150000000000002,2.02,1.796,1.6140000000000001,1.3919999999999999,1.1060000000000001,0.69299999999999995,2.3959999999999999,2.4350000000000001,2.3010000000000002,2.0350000000000001,1.895,1.732,1.538,0.69299999999999995,2.1240000000000001,2.0939999999999999,1.9970000000000001,1.776,1.591,1.363,1.0680000000000001,0.69299999999999995,-0.16700000000000001,0.38900000000000001,-0.219,-0.16700000000000001,-0.25,-0.375,-0.58299999999999996,0.25,-0.16700000000000001,0.38900000000000001,-0.219,-0.16700000000000001,-0.25,-0.375,-0.58299999999999996,0.25,-0.16700000000000001,0.38900000000000001,-0.219,-0.16700000000000001,-0.25,-0.375,-0.58299999999999996,0.25,-0.16700000000000001,0.38900000000000001,-0.219,-0.16700000000000001,-0.25,-0.375,-0.58299999999999996,0.25,0.93799999999999994,0.625,1.0549999999999999,0.93799999999999994,1.125,1.4059999999999999,1.875,0.0,0.93799999999999994,0.625,1.0549999999999999,0.93799999999999994,1.125,1.4059999999999999,1.875,0.0,0.93799999999999994,0.625,1.0549999999999999,0.93799999999999994,1.125,1.4059999999999999,1.875,0.0,0.93799999999999994,0.625,1.0549999999999999,0.93799999999999994,1.125,1.4059999999999999,1.875,0.0
499,C8H16O2,2.367,2.5209999999999999,2.427,2.0369999999999999,1.897,1.734,1.2989999999999999,0.0,2.2000000000000002,2.2280000000000002,2.085,1.796,1.6140000000000001,1.3919999999999999,0.70499999999999996,0.0,2.3660000000000001,2.5190000000000001,2.4260000000000002,2.0350000000000001,1.895,1.732,1.296,0.0,2.1869999999999998,2.21,2.056,1.776,1.591,1.363,0.64700000000000002,0.0,-0.028000000000000001,0.375,-0.30599999999999999,-0.16700000000000001,-0.25,-0.375,-1.0,0.0,-0.028000000000000001,0.375,-0.30599999999999999,-0.16700000000000001,-0.25,-0.375,-1.0,0.0,-0.028000000000000001,0.375,-0.30599999999999999,-0.16700000000000001,-0.25,-0.375,-1.0,0.0,-0.028000000000000001,0.375,-0.30599999999999999,-0.16700000000000001,-0.25,-0.375,-1.0,0.0,0.625,0.56299999999999994,1.25,0.93799999999999994,1.125,1.4059999999999999,2.8130000000000002,0.0,0.625,0.56299999999999994,1.25,0.93799999999999994,1.125,1.4059999999999999,2.8130000000000002,0.0,0.625,0.56299999999999994,1.25,0.93799999999999994,1.125,1.4059999999999999,2.8130000000000002,0.0,0.625,0.56299999999999994,1.25,0.93799999999999994,1.125,1.4059999999999999,2.8130000000000002,0.0
500,C7H14O2,2.302,2.3460000000000001,2.1970000000000001,1.897,1.734,1.54,0.69299999999999995,0.0,2.02,1.986,1.877,1.6140000000000001,1.3919999999999999,1.1060000000000001,0.69299999999999995,0.0,2.3010000000000002,2.343,2.1949999999999998,1.895,1.732,1.538,0.69299999999999995,0.0,1.9970000000000001,1.962,1.851,1.591,1.363,1.0680000000000001,0.69299999999999995,0.0,-0.19600000000000001,0.36599999999999999,-0.26500000000000001,-0.22900000000000001,-0.35699999999999998,-0.57099999999999995,0.28599999999999998,0.0,-0.19600000000000001,0.36599999999999999,-0.26500000000000001,-0.22900000000000001,-0.35699999999999998,-0.57099999999999995,0.28599999999999998,0.0,-0.19600000000000001,0.36599999999999999,-0.26500000000000001,-0.22900000000000001,-0.35699999999999998,-0.57099999999999995,0.28599999999999998,0.0,-0.19600000000000001,0.36599999999999999,-0.26500000000000001,-0.22900000000000001,-0.35699999999999998,-0.57099999999999995,0.28599999999999998,0.0,0.96399999999999997,0.64300000000000002,1.1020000000000001,1.0289999999999999,1.286,1.714,0.0,0.0,0.96399999999999997,0.64300000000000002,1.1020000000000001,1.0289999999999999,1.286,1.714,0.0,0.0,0.96399999999999997,0.64300000000000002,1.1020000000000001,1.0289999999999999,1.286,1.714,0.0,0.0,0.96399999999999997,0.64300000000000002,1.1020000000000001,1.0289999999999999,1.286,1.714,0.0,0.0
501,C13H26O2,2.7719999999999998,2.7999999999999998,2.7080000000000002,2.5390000000000001,2.4569999999999999,2.367,2.2679999999999998,2.1589999999999998,2.605,2.5870000000000002,2.5289999999999999,2.3999999999999999,2.3050000000000002,2.2000000000000002,2.0819999999999999,1.9490000000000001,2.7709999999999999,2.798,2.7069999999999999,2.5379999999999998,2.456,2.3660000000000001,2.2669999999999999,2.1579999999999999,2.593,2.5739999999999998,2.5150000000000001,2.3900000000000001,2.2930000000000001,2.1869999999999998,2.0680000000000001,1.9330000000000001,-0.092999999999999999,0.442,-0.112,-0.056000000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,-0.092999999999999999,0.442,-0.112,-0.056000000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,-0.092999999999999999,0.442,-0.112,-0.056000000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,-0.092999999999999999,0.442,-0.112,-0.056000000000000001,-0.076999999999999999,-0.10299999999999999,-0.13500000000000001,-0.17599999999999999,0.86499999999999999,0.57699999999999996,0.93200000000000005,0.73399999999999999,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999,0.86499999999999999,0.57699999999999996,0.93200000000000005,0.73399999999999999,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999,0.86499999999999999,0.57699999999999996,0.93200000000000005,0.73399999999999999,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999,0.86499999999999999,0.57699999999999996,0.93200000000000005,0.73399999999999999,0.80800000000000005,0.89700000000000002,1.01,1.1539999999999999
