molid,identifiere,W3D,J3D,H3D,AGDD,DDI,ADDD,G1,G2,RGyr,SPAN,SPAM,MEcc,SPH,ASP,FDI,PJI3,L/Bw,SEig,HOMA,RCI,AROM,HOMT,DISPm,QXXm,QYYm,QZZm,DISPv,QXXv,QYYv,QZZv,DISPe,QXXe,QYYe,QZZe,DISPp,QXXp,QYYp,QZZp,G(N..N),G(N..O),G(N..S),G(N..P),G(N..F),G(N..Cl),G(N..Br),G(N..I),G(O..O),G(O..S),G(O..P),G(O..F),G(O..Cl),G(O..Br),G(O..I),G(S..S),G(S..P),G(S..F),G(S..Cl),G(S..Br),G(S..I),G(P..P),G(P..F),G(P..Cl),G(P..Br),G(P..I),G(F..F),G(F..Cl),G(F..Br),G(F..I),G(Cl..Cl),G(Cl..Br),G(Cl..I),G(Br..Br),G(Br..I),G(I..I)
495,C11H12O3,1459.7180000000001,2.302,98.311000000000007,112.286,337.94600000000003,25.995999999999999,17.593,9.3580000000000005,3.2269999999999999,5.9359999999999999,0.47799999999999998,0.999,0.83599999999999997,0.68600000000000005,1.0,0.82599999999999996,11.130000000000001,52.909999999999997,0.99399999999999999,1.393,0.99199999999999999,5.9610000000000003,8.5670000000000002,20.620000000000001,156.922,163.46100000000001,5.4050000000000002,23.890999999999998,152.46100000000001,161.47300000000001,0.28499999999999998,51.753999999999998,289.11799999999999,305.73200000000003,0.27900000000000003,26.545999999999999,162.46199999999999,172.43199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.707000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,C6H6O2,294.43599999999998,2.5249999999999999,35.694000000000003,42.061999999999998,98.614999999999995,14.087999999999999,8.7400000000000002,5.3289999999999997,2.036,3.6120000000000001,0.50800000000000001,1.0,0.94199999999999995,0.628,1.0,0.84399999999999997,6.0599999999999996,28.295999999999999,0.58299999999999996,1.401,0.95199999999999996,4.0819999999999999,9.1210000000000004,6.0010000000000003,35.631999999999998,41.366,4.0890000000000004,8.6140000000000008,32.780000000000001,40.447000000000003,0.38200000000000001,19.361999999999998,65.567999999999998,81.945999999999998,0.22800000000000001,9.8369999999999997,34.917999999999999,43.548999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5390000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,C6H6O3,380.74400000000003,2.3679999999999999,38.665999999999997,50.765999999999998,113.374,15.117000000000001,10.667999999999999,6.226,2.1669999999999998,4.0190000000000001,0.51800000000000002,1.0,0.95899999999999996,0.56899999999999995,1.0,0.72099999999999997,4.8399999999999999,30.370999999999999,0.372,1.403,0.95299999999999996,2.605,1.883,8.7590000000000003,40.832000000000001,49.325000000000003,6.9020000000000001,7.8289999999999997,50.098999999999997,56.981000000000002,0.099000000000000005,18.468,96.641999999999996,112.127,0.50700000000000001,8.5220000000000002,55.094999999999999,62.411000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,C8H16O2,1473.5830000000001,5.907,100.64,113.35299999999999,329.58699999999999,25.353000000000002,10.43,5.9930000000000003,3.2589999999999999,6.1600000000000001,0.48699999999999999,1.0,0.90100000000000002,0.85999999999999999,0.98299999999999998,0.96799999999999997,22.739999999999998,51.091999999999999,0.0,0.0,0.0,0.0,11.164999999999999,6.5060000000000002,127.47799999999999,132.11799999999999,2.468,10.904,153.06999999999999,157.345,0.38600000000000001,30.347000000000001,311.20499999999998,320.666,0.034000000000000002,13.068,169.17599999999999,173.80199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,C8H16O2,1315.6500000000001,6.6109999999999998,105.65300000000001,101.20399999999999,320.87299999999999,24.683,10.601000000000001,5.8380000000000001,2.972,5.7969999999999997,0.47199999999999998,1.0,0.83799999999999997,0.72299999999999998,0.95799999999999996,0.79400000000000004,10.75,50.625,0.0,0.0,0.0,0.0,13.131,12.472,103.31999999999999,111.617,3.2970000000000002,16.408999999999999,109.565,116.839,0.443,41.859000000000002,228.565,244.084,0.065000000000000002,18.974,119.76600000000001,127.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,C7H14O2,1057.114,5.6479999999999997,83.061999999999998,91.923000000000002,256.00700000000001,22.260999999999999,9.3130000000000006,5.4249999999999998,2.8860000000000001,5.4690000000000003,0.48799999999999999,1.0,0.88500000000000001,0.82799999999999996,0.97499999999999998,0.80300000000000005,18.039999999999999,44.869999999999997,0.0,0.0,0.0,0.0,9.7599999999999998,5.7110000000000003,89.388000000000005,93.5,2.0230000000000001,9.0060000000000002,110.08799999999999,113.41200000000001,0.34799999999999998,25.312000000000001,227.27600000000001,234.685,0.014,10.763,122.279,125.80500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,C13H26O2,5263.7489999999998,6.6360000000000001,199.71299999999999,256.76799999999997,847.73299999999995,41.353000000000002,16.067,8.8369999999999997,5.1520000000000001,9.4139999999999997,0.47899999999999998,1.0,0.94999999999999996,0.94499999999999995,1.0,0.878,63.560000000000002,83.212000000000003,0.0,0.0,0.0,0.0,14.948,9.1479999999999997,480.779,486.72899999999998,3.4420000000000002,17.655000000000001,559.10000000000002,565.39099999999996,0.48299999999999998,49.494999999999997,1087.383,1101.0699999999999,0.063,21.391999999999999,611.84699999999998,618.76499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,C9H10O3,945.06200000000001,3.0089999999999999,74.296000000000006,85.915000000000006,235.345,21.395,15.167,7.9299999999999997,2.4849999999999999,4.6600000000000001,0.46000000000000002,1.0,0.95499999999999996,0.32100000000000001,0.97799999999999998,0.79700000000000004,1.9399999999999999,44.201000000000001,0.69799999999999995,1.4019999999999999,0.98199999999999998,5.585,2.2629999999999999,29.658999999999999,56.338999999999999,85.465999999999994,5.1870000000000003,35.886000000000003,68.793000000000006,102.785,0.193,71.209000000000003,140.87100000000001,206.11099999999999,0.41299999999999998,39.558999999999997,76.25,113.39700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6760000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,C9H11NO2,1029.1410000000001,3.1539999999999999,81.298000000000002,89.491,255.803,22.244,14.925000000000001,7.8040000000000003,2.5009999999999999,4.6470000000000002,0.44900000000000001,1.0,0.95499999999999996,0.312,0.97299999999999998,0.79800000000000004,1.8700000000000001,46.151000000000003,0.69999999999999996,1.4039999999999999,0.97999999999999998,5.6029999999999998,3.3380000000000001,30.754999999999999,56.091000000000001,86.180000000000007,6.4720000000000004,39.463000000000001,68.813999999999993,106.295,0.20100000000000001,77.271000000000001,140.59200000000001,211.69300000000001,0.48599999999999999,43.609999999999999,76.251000000000005,117.35899999999999,0.0,6.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,C6H12O2,662.91899999999998,5.8490000000000002,68.885000000000005,66.292000000000002,186.922,18.692,8.6189999999999998,4.8559999999999999,2.157,4.0039999999999996,0.44700000000000001,0.999,0.79200000000000004,0.503,0.94299999999999995,0.73399999999999999,4.8399999999999999,38.411999999999999,0.0,0.0,0.0,0.0,6.1210000000000004,9.3379999999999992,39.088000000000001,44.759,1.5069999999999999,13.026999999999999,52.283999999999999,58.863,0.22600000000000001,32.445999999999998,113.202,126.887,0.052999999999999999,15.085000000000001,58.979999999999997,66.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,C5H10O2S,608.81299999999999,4.5709999999999997,52.454000000000001,67.646000000000001,162.16499999999999,18.018000000000001,9.25,5.4829999999999997,2.6259999999999999,4.8140000000000001,0.51700000000000002,1.0,0.88900000000000001,0.76500000000000001,1.0,0.88500000000000001,11.720000000000001,36.408999999999999,0.0,0.0,0.0,0.0,3.9489999999999998,7.2039999999999997,71.066000000000003,77.204999999999998,3.6549999999999998,7.3899999999999997,77.528000000000006,81.129999999999995,0.25800000000000001,18.419,156.273,162.75700000000001,0.51200000000000001,9.0850000000000009,89.786000000000001,94.046000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6539999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,C7H14O2,983.09900000000005,6.0739999999999998,85.688999999999993,85.486999999999995,249.751,21.716999999999999,9.609,5.4249999999999998,2.605,4.6600000000000001,0.45000000000000001,1.0,0.82799999999999996,0.67700000000000005,0.95199999999999996,0.97199999999999998,9.2300000000000004,44.588000000000001,0.0,0.0,0.0,0.0,8.8870000000000005,9.1739999999999995,69.355000000000004,74.459999999999994,1.8420000000000001,14.173,85.632000000000005,91.837000000000003,0.317,36.061999999999998,179.203,192.404,0.047,16.617999999999999,95.328999999999994,102.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,C15H30O2,7782.0379999999996,6.7910000000000004,243.441,331.15100000000001,1126.421,47.933,18.346,9.9749999999999996,5.9020000000000001,10.699,0.47699999999999998,1.0,0.95999999999999996,0.95799999999999996,1.0,0.89500000000000002,84.569999999999993,96.399000000000001,0.0,0.0,0.0,0.0,15.851000000000001,10.289999999999999,713.06899999999996,719.62800000000004,3.6739999999999999,20.474,831.56100000000004,838.77700000000004,0.504,57.432000000000002,1600.7059999999999,1616.3630000000001,0.070999999999999994,24.858000000000001,909.01400000000001,916.98500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,C12H10O,1043.999,2.2639999999999998,80.775999999999996,90.783000000000001,267.786,23.286000000000001,15.378,8.2089999999999996,2.7080000000000002,4.8170000000000002,0.45800000000000002,1.0,0.97899999999999998,0.54500000000000004,1.0,0.79300000000000004,4.4100000000000001,47.567999999999998,0.73099999999999998,1.419,0.95699999999999996,9.5020000000000007,2.7879999999999998,20.416,84.177000000000007,104.327,3.9049999999999998,24.091000000000001,100.82899999999999,123.973,0.20300000000000001,49.039999999999999,178.297,224.35400000000001,0.28199999999999997,26.579000000000001,109.325,134.69800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,C10H20O2,2615.6109999999999,6.2830000000000004,138.25200000000001,163.476,506.58999999999997,31.661999999999999,12.673999999999999,7.1310000000000002,4.0179999999999998,7.4779999999999998,0.48299999999999998,1.0,0.92600000000000005,0.90700000000000003,0.996,0.98199999999999998,36.109999999999999,63.770000000000003,0.0,0.0,0.0,0.0,13.092000000000001,7.6710000000000003,234.047,239.31899999999999,2.992,13.76,274.22500000000002,279.46199999999999,0.436,38.363,545.221,556.72900000000004,0.048000000000000001,16.577000000000002,301.28300000000002,307.00400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,C10H18O2,2290.654,5.883,121.98999999999999,152.71000000000001,443.76499999999999,29.584,12.551,7.1479999999999997,3.9399999999999999,7.3200000000000003,0.49399999999999999,1.0,0.89800000000000002,0.86899999999999999,0.99299999999999999,0.91000000000000003,37.789999999999999,59.561,0.012,0.0,0.0,0.036999999999999998,16.739999999999998,10.484,225.80199999999999,226.88200000000001,6.1239999999999997,16.579000000000001,257.012,260.59899999999999,0.52500000000000002,42.512,507.82299999999998,514.31799999999998,0.22900000000000001,19.5,281.17399999999998,285.35700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,C10H16O2,2027.3409999999999,5.3899999999999997,106.503,144.81,391.84800000000001,27.989000000000001,12.287000000000001,7.2110000000000003,3.9849999999999999,7.3150000000000004,0.51100000000000001,1.0,0.91900000000000004,0.85899999999999999,1.0,0.89700000000000002,29.800000000000001,56.338999999999999,0.0,0.0,0.0,0.0,18.512,11.837999999999999,231.15199999999999,233.989,8.9280000000000008,16.800000000000001,253.63900000000001,260.33600000000001,0.55500000000000005,41.362000000000002,495.00799999999998,507.77600000000001,0.41199999999999998,19.446999999999999,275.779,283.51799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,C9H18O2,1990.559,6.1130000000000004,119.05800000000001,137.28,413.18799999999999,28.495999999999999,11.548999999999999,6.5620000000000003,3.641,6.8070000000000004,0.48399999999999999,1.0,0.91500000000000004,0.89100000000000001,0.98999999999999999,0.83199999999999996,30.309999999999999,57.408999999999999,0.0,0.0,0.0,0.0,12.132,6.8449999999999998,176.20500000000001,180.91800000000001,2.6920000000000002,11.928000000000001,208.339,212.69,0.41199999999999998,33.442999999999998,418.68099999999998,428.25400000000002,0.035999999999999997,14.355,229.47999999999999,234.18600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,C9H14O2,1516.9480000000001,5.0739999999999998,88.616,121.35599999999999,311.73099999999999,24.939,11.164,6.6420000000000003,3.6309999999999998,6.6120000000000001,0.51400000000000001,1.0,0.90800000000000003,0.85299999999999998,1.0,0.76600000000000001,30.079999999999998,50.195,0.0,0.0,0.0,0.0,16.247,9.3940000000000001,176.57300000000001,177.38800000000001,7.4429999999999996,12.746,196.446,200.041,0.51400000000000001,32.018999999999998,390.18299999999999,396.678,0.32800000000000001,14.743,214.48599999999999,218.71700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,C6H12O,550.96000000000004,5.9980000000000002,64.966999999999999,57.996000000000002,167.94800000000001,17.678999999999998,6.7770000000000001,3.9249999999999998,1.984,3.3879999999999999,0.42199999999999999,0.997,0.72899999999999998,0.39000000000000001,0.93899999999999995,0.92500000000000004,3.7000000000000002,36.331000000000003,0.0,0.0,0.0,0.0,6.2389999999999999,9.0990000000000002,27.100999999999999,31.449000000000002,2.282,12.896000000000001,39.069000000000003,45.137999999999998,0.187,32.363,83.549000000000007,96.438000000000002,0.10299999999999999,14.974,44.302,51.155999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,C9H10O2,836.69899999999996,2.9500000000000002,69.277000000000001,79.686000000000007,215.33799999999999,20.507999999999999,12.73,7.0209999999999999,2.5699999999999998,4.9400000000000004,0.48499999999999999,0.997,0.751,0.58099999999999996,0.98299999999999998,0.72199999999999998,9.2300000000000004,41.662999999999997,0.99099999999999999,1.3819999999999999,1.0,5.944,0.129,13.131,75.048000000000002,76.974999999999994,7.9359999999999999,19.236000000000001,87.920000000000002,92.917000000000002,0.245,41.701000000000001,165.131,175.126,0.61099999999999999,21.888000000000002,95.838999999999999,101.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,C12H16O,1820.204,3.528,121.09,125.53100000000001,402.74700000000001,27.776,15.016999999999999,7.7960000000000003,3.0169999999999999,5.4569999999999999,0.434,0.998,0.77400000000000002,0.64100000000000001,0.96499999999999997,0.84599999999999997,10.65,57.677999999999997,0.99099999999999999,1.3819999999999999,1.0,5.944,7.8689999999999998,18.305,126.34999999999999,130.358,8.6229999999999993,29.460000000000001,168.09,175.33000000000001,0.087999999999999995,65.397000000000006,295.375,310.267,0.54900000000000004,33.905999999999999,184.16900000000001,192.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,C10H12O2,1205.502,3.0659999999999998,86.004999999999995,100.459,283.47300000000001,23.623000000000001,13.689,7.5899999999999999,3.0600000000000001,5.577,0.48199999999999998,0.999,0.86599999999999999,0.72099999999999997,0.98999999999999999,0.82399999999999995,15.029999999999999,47.994,0.99099999999999999,1.3819999999999999,1.0,5.944,0.92200000000000004,12.891,120.395,122.828,8.3209999999999997,17.837,134.92699999999999,142.27000000000001,0.26500000000000001,40.024000000000001,247.76599999999999,262.42200000000003,0.64100000000000001,20.297000000000001,145.87,154.50700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,C13H18O,2243.5129999999999,3.867,145.02799999999999,140.22,476.71300000000002,29.795000000000002,16.285,8.3650000000000002,3.2250000000000001,5.5549999999999997,0.41699999999999998,0.998,0.74099999999999999,0.64300000000000002,0.93899999999999995,0.95099999999999996,11.19,64.061999999999998,0.99099999999999999,1.3819999999999999,1.0,5.944,7.4359999999999999,23.594000000000001,154.35300000000001,158.15000000000001,3.4470000000000001,33.987000000000002,178.767,183.517,0.26100000000000001,75.328000000000003,342.66000000000003,352.911,0.16600000000000001,38.743000000000002,195.148,200.46799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,C2H6S,90.661000000000001,3.3679999999999999,17.216000000000001,20.146999999999998,38.920000000000002,8.6489999999999991,2.472,2.048,1.23,2.3439999999999999,0.51000000000000001,0.999,0.67600000000000005,0.23799999999999999,0.97599999999999998,0.94699999999999995,1.5,17.571000000000002,0.0,0.0,0.0,0.0,9.9469999999999992,4.0110000000000001,5.8659999999999997,9.343,6.1539999999999999,3.0510000000000002,10.552,11.709,0.070999999999999994,6.4749999999999996,24.579000000000001,25.085999999999999,0.627,4.2350000000000003,12.337,14.159000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,C4H8OS,295.55599999999998,4.2999999999999998,35.667000000000002,42.222000000000001,97.745000000000005,13.964,5.9980000000000002,3.9710000000000001,2.2410000000000001,3.9089999999999998,0.52800000000000002,1.0,0.78700000000000003,0.71999999999999997,1.0,0.88200000000000001,11.369999999999999,28.248000000000001,0.0,0.0,0.0,0.0,8.0540000000000003,5.4379999999999997,41.034999999999997,43.372999999999998,4.9770000000000003,5.7350000000000003,37.689,39.459000000000003,0.35699999999999998,14.132,76.450999999999993,78.882999999999996,0.47699999999999998,7.2999999999999998,41.570999999999998,44.091000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9580000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,C12H24O,3643.0419999999999,6.9720000000000004,178.20699999999999,196.92099999999999,669.78899999999999,36.204999999999998,13.140000000000001,7.3250000000000002,4.383,8.0540000000000003,0.46700000000000003,1.0,0.90500000000000003,0.88800000000000001,0.98599999999999999,0.98199999999999998,34.520000000000003,73.677999999999997,0.0,0.0,0.0,0.0,11.759,12.414999999999999,293.50700000000001,298.327,4.8419999999999996,21.358000000000001,350.178,356.63900000000001,0.30199999999999999,56.051000000000002,668.19899999999996,680.99199999999996,0.215,25.382000000000001,383.334,390.53100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,C6H12O2,726.096,5.3310000000000004,66.486000000000004,72.609999999999999,191.87700000000001,19.187999999999999,8.2010000000000005,4.8559999999999999,2.5049999999999999,4.8140000000000001,0.49099999999999999,1.0,0.86499999999999999,0.76600000000000001,0.96699999999999997,0.97099999999999997,12.369999999999999,38.683,0.0,0.0,0.0,0.0,8.2460000000000004,5.3419999999999996,58.521999999999998,62.531999999999996,1.6379999999999999,7.9989999999999997,74.981999999999999,78.245999999999995,0.30299999999999999,22.234999999999999,157.38800000000001,164.70400000000001,0.044999999999999998,9.5009999999999994,83.834999999999994,87.305000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,C6H12O2,668.66999999999996,5.7869999999999999,68.715999999999994,66.867000000000004,186.643,18.664000000000001,8.5939999999999994,4.8559999999999999,2.198,4.0730000000000004,0.45100000000000001,0.999,0.79400000000000004,0.56100000000000005,0.94199999999999995,0.73399999999999999,6.2699999999999996,38.295999999999999,0.0,0.0,0.0,0.0,7.2000000000000002,8.2539999999999996,42.039000000000001,46.222999999999999,1.405,12.451000000000001,54.844999999999999,60.718000000000004,0.26500000000000001,31.286999999999999,117.84,130.06299999999999,0.067000000000000004,14.539,61.646000000000001,68.263000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,C6H12O2,632.15300000000002,6.157,70.491,63.215000000000003,186.58699999999999,18.658999999999999,8.3260000000000005,4.7000000000000002,2.2450000000000001,4.3559999999999999,0.46700000000000003,0.999,0.75800000000000001,0.51400000000000001,0.94199999999999995,0.76600000000000001,4.8899999999999997,38.402999999999999,0.0,0.0,0.0,0.0,11.398999999999999,11.445,43.735999999999997,51.674999999999997,2.7519999999999998,13.757999999999999,45.631,52.634999999999998,0.40600000000000003,34.317,101.529,116.474,0.044999999999999998,15.702,50.270000000000003,57.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
