molid,identifiere,MW,AMW,Sv,Se,Sp,Ss,Mv,Me,Mp,Ms,nAT,nSK,nBT,nBO,nBM,SCBO,ARR,nCIC,nCIR,RBN,RBF,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nX,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,nBnz
58,C4H8O2,88.120000000000005,6.29,7.4100000000000001,14.19,7.9500000000000002,19.670000000000002,0.53000000000000003,1.01,0.56999999999999995,3.2799999999999998,14.0,6.0,13.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,0.154,1.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,C10H12O,148.22,6.4400000000000004,14.1,22.629999999999999,15.02,25.329999999999998,0.60999999999999999,0.97999999999999998,0.65000000000000002,2.2999999999999998,23.0,11.0,23.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,3.0,0.13,1.0,0.0,6.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,22.670000000000002,0.53000000000000003,1.0,0.56999999999999995,2.8300000000000001,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,4.0,0.21099999999999999,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,C6H12O,100.18000000000001,5.2699999999999996,10.1,18.629999999999999,11.02,17.0,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.4300000000000002,19.0,7.0,18.0,6.0,1.0,7.0,0.0,0.0,0.0,4.0,0.222,1.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,25.670000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.5699999999999998,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,6.0,0.23999999999999999,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,C6H12O,100.18000000000001,5.2699999999999996,10.1,18.629999999999999,11.02,16.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.3599999999999999,19.0,7.0,18.0,6.0,1.0,7.0,0.0,0.0,0.0,3.0,0.16700000000000001,1.0,0.0,0.0,12.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,C10H18O2,170.28,5.6799999999999997,16.399999999999999,29.609999999999999,17.760000000000002,27.670000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.3100000000000001,30.0,12.0,29.0,11.0,2.0,13.0,0.0,0.0,0.0,7.0,0.24099999999999999,2.0,0.0,0.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,C15H26O2,238.41,5.54,23.800000000000001,42.140000000000001,25.809999999999999,36.829999999999998,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.1699999999999999,43.0,17.0,42.0,16.0,3.0,19.0,0.0,0.0,0.0,8.0,0.19,3.0,0.0,0.0,26.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,C15H26O2,238.41,5.54,23.800000000000001,42.140000000000001,25.809999999999999,36.829999999999998,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.1699999999999999,43.0,17.0,42.0,16.0,3.0,19.0,0.0,0.0,0.0,8.0,0.19,3.0,0.0,0.0,26.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,C15H28O2,240.43000000000001,5.3399999999999999,24.390000000000001,44.030000000000001,26.57,35.670000000000002,0.54000000000000004,0.97999999999999998,0.58999999999999997,2.1000000000000001,45.0,17.0,44.0,16.0,2.0,18.0,0.0,0.0,0.0,10.0,0.22700000000000001,2.0,0.0,0.0,28.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,C10H16O,152.25999999999999,5.6399999999999997,15.289999999999999,26.399999999999999,16.550000000000001,24.5,0.56999999999999995,0.97999999999999998,0.60999999999999999,2.23,27.0,11.0,27.0,11.0,2.0,13.0,0.0,1.0,1.0,1.0,0.036999999999999998,2.0,0.0,0.0,16.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,C10H20O,156.30000000000001,5.04,16.489999999999998,30.16,18.07,23.0,0.53000000000000003,0.96999999999999997,0.57999999999999996,2.0899999999999999,31.0,11.0,30.0,10.0,1.0,11.0,0.0,0.0,0.0,8.0,0.26700000000000002,1.0,0.0,0.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,C10H20O2,172.30000000000001,5.3799999999999999,17.0,31.489999999999998,18.52,28.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.3900000000000001,32.0,12.0,31.0,11.0,1.0,12.0,0.0,0.0,0.0,8.0,0.25800000000000001,1.0,0.0,0.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,C10H22O,158.31999999999999,4.7999999999999998,17.09,32.049999999999997,18.829999999999998,21.5,0.52000000000000002,0.96999999999999997,0.56999999999999995,1.95,33.0,11.0,32.0,10.0,0.0,10.0,0.0,0.0,0.0,8.0,0.25,0.0,0.0,0.0,22.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,C10H12O,148.22,6.4400000000000004,14.1,22.629999999999999,15.02,23.329999999999998,0.60999999999999999,0.97999999999999998,0.65000000000000002,2.1200000000000001,23.0,11.0,23.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,3.0,0.13,1.0,0.0,6.0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,C4H8O2,88.120000000000005,6.29,7.4100000000000001,14.19,7.9500000000000002,17.670000000000002,0.53000000000000003,1.01,0.56999999999999995,2.9399999999999999,14.0,6.0,13.0,5.0,1.0,6.0,0.0,0.0,0.0,2.0,0.154,1.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,C9H10O2,150.19,7.1500000000000004,13.01,21.07,13.720000000000001,27.329999999999998,0.62,1.0,0.65000000000000002,2.48,21.0,11.0,21.0,11.0,7.0,15.0,0.54500000000000004,1.0,1.0,3.0,0.14299999999999999,1.0,0.0,6.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
75,C6H12O2,116.18000000000001,5.8099999999999996,10.609999999999999,19.960000000000001,11.48,20.670000000000002,0.53000000000000003,1.0,0.56999999999999995,2.5800000000000001,20.0,8.0,19.0,7.0,1.0,8.0,0.0,0.0,0.0,4.0,0.21099999999999999,1.0,0.0,0.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,C7H12O3,144.19,6.5499999999999998,12.119999999999999,22.280000000000001,12.93,29.329999999999998,0.55000000000000004,1.01,0.58999999999999997,2.9300000000000002,22.0,10.0,21.0,9.0,2.0,11.0,0.0,0.0,0.0,5.0,0.23799999999999999,2.0,0.0,0.0,12.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,C16H32O2,256.48000000000002,5.1299999999999999,26.59,48.789999999999999,29.09,35.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,1.98,50.0,18.0,49.0,17.0,1.0,18.0,0.0,0.0,0.0,14.0,0.28599999999999998,1.0,0.0,0.0,32.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,C5H10O2,102.15000000000001,6.0099999999999998,9.0099999999999998,17.07,9.7200000000000006,19.170000000000002,0.53000000000000003,1.0,0.56999999999999995,2.7400000000000002,17.0,7.0,16.0,6.0,1.0,7.0,0.0,0.0,0.0,3.0,0.188,1.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,C7H12O2,128.19,6.0999999999999996,11.609999999999999,20.960000000000001,12.48,23.329999999999998,0.55000000000000004,1.0,0.58999999999999997,2.5899999999999999,21.0,9.0,20.0,8.0,2.0,10.0,0.0,0.0,0.0,3.0,0.14999999999999999,2.0,0.0,0.0,12.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.46,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,5.0,0.22700000000000001,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,C9H10O3,166.19,7.5499999999999998,13.52,22.399999999999999,14.17,33.0,0.60999999999999999,1.02,0.64000000000000001,2.75,22.0,12.0,22.0,12.0,7.0,16.0,0.5,1.0,1.0,3.0,0.13600000000000001,1.0,0.0,6.0,10.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,C10H18O,154.28,5.3200000000000003,15.890000000000001,28.280000000000001,17.309999999999999,19.329999999999998,0.55000000000000004,0.97999999999999998,0.59999999999999998,1.76,29.0,11.0,30.0,12.0,0.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,C10H12O2,164.22,6.8399999999999999,14.609999999999999,23.960000000000001,15.48,29.0,0.60999999999999999,1.0,0.64000000000000001,2.4199999999999999,24.0,12.0,24.0,12.0,7.0,16.0,0.5,1.0,1.0,3.0,0.125,1.0,0.0,6.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84,C10H18O,154.28,5.3200000000000003,15.890000000000001,28.280000000000001,17.309999999999999,23.829999999999998,0.55000000000000004,0.97999999999999998,0.59999999999999998,2.1699999999999999,29.0,11.0,28.0,10.0,2.0,12.0,0.0,0.0,0.0,4.0,0.14299999999999999,2.0,0.0,0.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,C13H22O3,226.34999999999999,5.96,21.109999999999999,37.700000000000003,22.739999999999998,38.0,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.3799999999999999,38.0,16.0,38.0,16.0,2.0,18.0,0.0,1.0,1.0,7.0,0.184,2.0,0.0,0.0,22.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,C13H22O3,226.34999999999999,5.96,21.109999999999999,37.700000000000003,22.739999999999998,38.0,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.3799999999999999,38.0,16.0,38.0,16.0,2.0,18.0,0.0,1.0,1.0,7.0,0.184,2.0,0.0,0.0,22.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,C13H22O3,226.34999999999999,5.96,21.109999999999999,37.700000000000003,22.739999999999998,38.0,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.3799999999999999,38.0,16.0,38.0,16.0,2.0,18.0,0.0,1.0,1.0,7.0,0.184,2.0,0.0,0.0,22.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,C13H22O3,226.34999999999999,5.96,21.109999999999999,37.700000000000003,22.739999999999998,38.0,0.56000000000000005,0.98999999999999999,0.59999999999999998,2.3799999999999999,38.0,16.0,38.0,16.0,2.0,18.0,0.0,1.0,1.0,7.0,0.184,2.0,0.0,0.0,22.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,C7H14O,114.20999999999999,5.1900000000000004,11.699999999999999,21.510000000000002,12.779999999999999,18.5,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.3100000000000001,22.0,8.0,21.0,7.0,1.0,8.0,0.0,0.0,0.0,5.0,0.23799999999999999,1.0,0.0,0.0,14.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,C11H22O2,186.33000000000001,5.3200000000000003,18.600000000000001,34.369999999999997,20.280000000000001,28.170000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.1699999999999999,35.0,13.0,34.0,12.0,1.0,13.0,0.0,0.0,0.0,9.0,0.26500000000000001,1.0,0.0,0.0,22.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,C6H14O,102.2,4.8700000000000001,10.699999999999999,20.510000000000002,11.779999999999999,15.5,0.51000000000000001,0.97999999999999998,0.56000000000000005,2.21,21.0,7.0,20.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,0.20000000000000001,0.0,0.0,0.0,14.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,C11H18O2,182.28999999999999,5.8799999999999999,17.399999999999999,30.609999999999999,18.760000000000002,30.329999999999998,0.56000000000000005,0.98999999999999999,0.60999999999999999,2.3300000000000001,31.0,13.0,30.0,12.0,3.0,15.0,0.0,0.0,0.0,6.0,0.20000000000000001,3.0,0.0,0.0,18.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,23.670000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3700000000000001,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,6.0,0.23999999999999999,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,C11H20O2,184.31,5.5899999999999999,18.0,32.490000000000002,19.52,29.329999999999998,0.55000000000000004,0.97999999999999998,0.58999999999999997,2.2599999999999998,33.0,13.0,32.0,12.0,2.0,14.0,0.0,0.0,0.0,7.0,0.219,2.0,0.0,0.0,20.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,C7H14O2,130.21000000000001,5.6600000000000001,12.210000000000001,22.84,13.24,22.5,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.5,23.0,9.0,22.0,8.0,1.0,9.0,0.0,0.0,0.0,4.0,0.182,1.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,C8H16O2,144.24000000000001,5.5499999999999998,13.81,25.719999999999999,15.0,24.0,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.3999999999999999,26.0,10.0,25.0,9.0,1.0,10.0,0.0,0.0,0.0,5.0,0.20000000000000001,1.0,0.0,0.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,C10H18O2,170.28,5.6799999999999997,16.399999999999999,29.609999999999999,17.760000000000002,28.170000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.3500000000000001,30.0,12.0,29.0,11.0,2.0,13.0,0.0,0.0,0.0,5.0,0.17199999999999999,2.0,0.0,0.0,18.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,C9H16O2,156.25,5.79,14.81,26.719999999999999,16.0,26.670000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.4199999999999999,27.0,11.0,26.0,10.0,2.0,12.0,0.0,0.0,0.0,4.0,0.154,2.0,0.0,0.0,16.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,C4H8O2,88.120000000000005,6.29,7.4100000000000001,14.19,7.9500000000000002,20.0,0.53000000000000003,1.01,0.56999999999999995,3.3300000000000001,14.0,6.0,13.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.076999999999999999,1.0,0.0,0.0,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,C10H12O2,164.22,6.8399999999999999,14.609999999999999,23.960000000000001,15.48,28.5,0.60999999999999999,1.0,0.64000000000000001,2.3799999999999999,24.0,12.0,24.0,12.0,7.0,16.0,0.5,1.0,1.0,2.0,0.083000000000000004,1.0,0.0,6.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,C10H12O2,164.22,6.8399999999999999,14.609999999999999,23.960000000000001,15.48,28.5,0.60999999999999999,1.0,0.64000000000000001,2.3799999999999999,24.0,12.0,24.0,12.0,7.0,16.0,0.5,1.0,1.0,2.0,0.083000000000000004,1.0,0.0,6.0,12.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102,C8H14O2,142.22,5.9299999999999997,13.210000000000001,23.84,14.24,25.170000000000002,0.55000000000000004,0.98999999999999999,0.58999999999999997,2.52,24.0,10.0,23.0,9.0,2.0,11.0,0.0,0.0,0.0,3.0,0.13,2.0,0.0,0.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,C14H20O,204.34,5.8399999999999999,20.489999999999998,34.159999999999997,22.07,32.420000000000002,0.58999999999999997,0.97999999999999998,0.63,2.1600000000000001,35.0,15.0,35.0,15.0,7.0,19.0,0.40000000000000002,1.0,1.0,4.0,0.114,1.0,0.0,6.0,20.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
104,C14H20O,204.34,5.8399999999999999,20.489999999999998,34.159999999999997,22.07,32.420000000000002,0.58999999999999997,0.97999999999999998,0.63,2.1600000000000001,35.0,15.0,35.0,15.0,7.0,19.0,0.40000000000000002,1.0,1.0,4.0,0.114,1.0,0.0,6.0,20.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,C13H22O2,210.34999999999999,5.6900000000000004,20.600000000000001,36.369999999999997,22.280000000000001,34.25,0.56000000000000005,0.97999999999999998,0.59999999999999998,2.2799999999999998,37.0,15.0,37.0,15.0,2.0,17.0,0.0,1.0,1.0,5.0,0.13500000000000001,2.0,0.0,0.0,22.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,C13H22O2,210.34999999999999,5.6900000000000004,20.600000000000001,36.369999999999997,22.280000000000001,34.25,0.56000000000000005,0.97999999999999998,0.59999999999999998,2.2799999999999998,37.0,15.0,37.0,15.0,2.0,17.0,0.0,1.0,1.0,5.0,0.13500000000000001,2.0,0.0,0.0,22.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,C8H8O2,136.16,7.5599999999999996,11.41,18.190000000000001,11.949999999999999,25.829999999999998,0.63,1.01,0.66000000000000003,2.5800000000000001,18.0,10.0,18.0,10.0,7.0,14.0,0.59999999999999998,1.0,1.0,2.0,0.111,1.0,0.0,6.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,C6H10O2,114.16,6.3399999999999999,10.01,18.07,10.720000000000001,21.829999999999998,0.56000000000000005,1.0,0.59999999999999998,2.73,18.0,8.0,17.0,7.0,2.0,9.0,0.0,0.0,0.0,2.0,0.11799999999999999,2.0,0.0,0.0,10.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,C9H18O,142.27000000000001,5.0800000000000001,14.890000000000001,27.280000000000001,16.309999999999999,21.5,0.53000000000000003,0.96999999999999997,0.57999999999999996,2.1499999999999999,28.0,10.0,27.0,9.0,1.0,10.0,0.0,0.0,0.0,7.0,0.25900000000000001,1.0,0.0,0.0,18.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,C8H16O,128.24000000000001,5.1299999999999999,13.289999999999999,24.399999999999999,14.550000000000001,20.0,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.2200000000000002,25.0,9.0,24.0,8.0,1.0,9.0,0.0,0.0,0.0,6.0,0.25,1.0,0.0,0.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,C10H20O2,172.30000000000001,5.3799999999999999,17.0,31.489999999999998,18.52,26.670000000000002,0.53000000000000003,0.97999999999999998,0.57999999999999996,2.2200000000000002,32.0,12.0,31.0,11.0,1.0,12.0,0.0,0.0,0.0,8.0,0.25800000000000001,1.0,0.0,0.0,20.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,C9H18O2,158.27000000000001,5.46,15.4,28.609999999999999,16.760000000000002,27.170000000000002,0.53000000000000003,0.98999999999999999,0.57999999999999996,2.4700000000000002,29.0,11.0,28.0,10.0,1.0,11.0,0.0,0.0,0.0,7.0,0.25,1.0,0.0,0.0,18.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,C13H16O2,204.28999999999999,6.5899999999999999,18.809999999999999,30.719999999999999,20.0,34.5,0.60999999999999999,0.98999999999999999,0.65000000000000002,2.2999999999999998,31.0,15.0,31.0,15.0,8.0,20.0,0.40000000000000002,1.0,1.0,5.0,0.161,2.0,0.0,6.0,16.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
114,C3H6O2,74.090000000000003,6.7400000000000002,5.8200000000000003,11.31,6.1900000000000004,18.170000000000002,0.53000000000000003,1.03,0.56000000000000005,3.6299999999999999,11.0,5.0,10.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,0.10000000000000001,1.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
